Device,MAC,Timestamp,Time(03:00),Elapsed(s),W(number),X(number),Y (number),Z (number)
MetaWear61,E15561CB9161,1708084870965,2024-02-16T14:01:10,0.24,0.7601307,-0.23291466,-0.60659,8.51E-04
MetaWear61,E15561CB9161,1708084870975,2024-02-16T14:01:10,0.25,0.7601457,-0.23285797,-0.60659283,8.94E-04
MetaWear61,E15561CB9161,1708084870985,2024-02-16T14:01:10,0.26,0.7601295,-0.23279609,-0.6066368,9.53E-04
MetaWear61,E15561CB9161,1708084870995,2024-02-16T14:01:10,0.27,0.76010346,-0.23274705,-0.60668826,0.0010039317
MetaWear61,E15561CB9161,1708084871005,2024-02-16T14:01:11,0.28,0.7600844,-0.23269811,-0.6067308,0.0010530185
MetaWear61,E15561CB9161,1708084871015,2024-02-16T14:01:11,0.29,0.76009554,-0.23265716,-0.6067325,0.0010844355
MetaWear61,E15561CB9161,1708084871025,2024-02-16T14:01:11,0.3,0.7600587,-0.23265705,-0.6067786,0.001097208
MetaWear61,E15561CB9161,1708084871035,2024-02-16T14:01:11,0.31,0.7600126,-0.23265705,-0.6068364,0.001113882
MetaWear61,E15561CB9161,1708084871045,2024-02-16T14:01:11,0.32,0.75995636,-0.23268867,-0.60689443,0.0011744753
MetaWear61,E15561CB9161,1708084871055,2024-02-16T14:01:11,0.33,0.75989056,-0.23268819,-0.6069769,0.0011979194
MetaWear61,E15561CB9161,1708084871065,2024-02-16T14:01:11,0.34,0.75981694,-0.23268764,-0.60706925,0.0012232092
MetaWear61,E15561CB9161,1708084871075,2024-02-16T14:01:11,0.35,0.7597422,-0.23268652,-0.60716313,0.0012482131
MetaWear61,E15561CB9161,1708084871085,2024-02-16T14:01:11,0.36,0.75967103,-0.23268488,-0.6072528,0.0012709718
MetaWear61,E15561CB9161,1708084871095,2024-02-16T14:01:11,0.37,0.75961244,-0.2326839,-0.60732657,0.0012897914
MetaWear61,E15561CB9161,1708084871105,2024-02-16T14:01:11,0.38,0.7595656,-0.23268308,-0.60738546,0.0013054553
MetaWear61,E15561CB9161,1708084871115,2024-02-16T14:01:11,0.39,0.7595324,-0.23268199,-0.6074272,0.0013163663
MetaWear61,E15561CB9161,1708084871125,2024-02-16T14:01:11,0.4,0.7595318,-0.23268092,-0.6074284,0.0013151387
MetaWear61,E15561CB9161,1708084871135,2024-02-16T14:01:11,0.41,0.7595315,-0.23267914,-0.6074294,0.001313411
MetaWear61,E15561CB9161,1708084871145,2024-02-16T14:01:11,0.42,0.75953174,-0.23267786,-0.6074296,0.0013123043
MetaWear61,E15561CB9161,1708084871155,2024-02-16T14:01:11,0.43,0.759532,-0.23267676,-0.6074298,0.0013113709
MetaWear61,E15561CB9161,1708084871165,2024-02-16T14:01:11,0.44,0.7595321,-0.2326757,-0.60743004,0.0013104592
MetaWear61,E15561CB9161,1708084871175,2024-02-16T14:01:11,0.45,0.7595322,-0.23267527,-0.60743004,0.0013101129
MetaWear61,E15561CB9161,1708084871185,2024-02-16T14:01:11,0.46,0.75953245,-0.2326741,-0.60743016,0.0013091535
MetaWear61,E15561CB9161,1708084871195,2024-02-16T14:01:11,0.47,0.7595456,-0.23263174,-0.60743,0.0013392458
MetaWear61,E15561CB9161,1708084871205,2024-02-16T14:01:11,0.48,0.7595596,-0.2325856,-0.60743016,0.0013734632
MetaWear61,E15561CB9161,1708084871215,2024-02-16T14:01:11,0.49,0.7595773,-0.23252818,-0.6074299,0.0014171061
MetaWear61,E15561CB9161,1708084871225,2024-02-16T14:01:11,0.5,0.7595974,-0.23246269,-0.6074296,0.0014683214
MetaWear61,E15561CB9161,1708084871235,2024-02-16T14:01:11,0.51,0.7596208,-0.23238605,-0.60742956,0.001528524
MetaWear61,E15561CB9161,1708084871245,2024-02-16T14:01:11,0.52,0.75964415,-0.2323088,-0.6074298,0.0015881239
MetaWear61,E15561CB9161,1708084871255,2024-02-16T14:01:11,0.53,0.75966775,-0.23223056,-0.60743004,0.0016483786
MetaWear61,E15561CB9161,1708084871265,2024-02-16T14:01:11,0.54,0.759692,-0.23214883,-0.6074308,0.0017106351
MetaWear61,E15561CB9161,1708084871275,2024-02-16T14:01:11,0.55,0.75971454,-0.23207112,-0.607432,0.00176959
MetaWear61,E15561CB9161,1708084871285,2024-02-16T14:01:11,0.56,0.75973696,-0.23199101,-0.60743433,0.0018277231
MetaWear61,E15561CB9161,1708084871295,2024-02-16T14:01:11,0.57,0.7597576,-0.23191643,-0.607437,0.0018823165
MetaWear61,E15561CB9161,1708084871305,2024-02-16T14:01:11,0.58,0.7597807,-0.23183446,-0.6074391,0.001945504
MetaWear61,E15561CB9161,1708084871315,2024-02-16T14:01:11,0.59,0.759803,-0.23175767,-0.60744035,0.0020051643
MetaWear61,E15561CB9161,1708084871325,2024-02-16T14:01:11,0.6,0.7598244,-0.2316852,-0.60744095,0.0020620967
MetaWear61,E15561CB9161,1708084871335,2024-02-16T14:01:11,0.61,0.7598461,-0.23161201,-0.6074416,0.0021198108
MetaWear61,E15561CB9161,1708084871345,2024-02-16T14:01:11,0.62,0.7598675,-0.23154008,-0.60744214,0.0021771924
MetaWear61,E15561CB9161,1708084871355,2024-02-16T14:01:11,0.63,0.75988644,-0.23147514,-0.60744303,0.0022284973
MetaWear61,E15561CB9161,1708084871365,2024-02-16T14:01:11,0.64,0.759905,-0.23141031,-0.60744417,0.002278593
MetaWear61,E15561CB9161,1708084871375,2024-02-16T14:01:11,0.65,0.7599237,-0.23134547,-0.60744524,0.0023287055
MetaWear61,E15561CB9161,1708084871385,2024-02-16T14:01:11,0.66,0.7599398,-0.23128821,-0.60744673,0.0023730195
MetaWear61,E15561CB9161,1708084871395,2024-02-16T14:01:11,0.67,0.75995857,-0.2312232,-0.607448,0.0024229155
MetaWear61,E15561CB9161,1708084871405,2024-02-16T14:01:11,0.68,0.75997573,-0.23116177,-0.60744965,0.002469186
MetaWear61,E15561CB9161,1708084871475,2024-02-16T14:01:11,0.75,0.7600967,-0.23074143,-0.60745674,0.0027861039
MetaWear61,E15561CB9161,1708084871485,2024-02-16T14:01:11,0.76,0.7601151,-0.23068039,-0.60745674,0.0028331678
MetaWear61,E15561CB9161,1708084871495,2024-02-16T14:01:11,0.77,0.76012963,-0.23063117,-0.607457,0.0028713443
MetaWear61,E15561CB9161,1708084871505,2024-02-16T14:01:11,0.78,0.760144,-0.23058264,-0.6074573,0.0029091653
MetaWear61,E15561CB9161,1708084871515,2024-02-16T14:01:11,0.79,0.7601599,-0.23052904,-0.6074576,0.0029503081
MetaWear61,E15561CB9161,1708084871525,2024-02-16T14:01:11,0.8,0.7601744,-0.23048034,-0.6074577,0.002988037
MetaWear61,E15561CB9161,1708084871535,2024-02-16T14:01:11,0.81,0.76018757,-0.23043603,-0.6074578,0.003022885
MetaWear61,E15561CB9161,1708084871545,2024-02-16T14:01:11,0.82,0.7601995,-0.23039527,-0.6074581,0.003054876
MetaWear61,E15561CB9161,1708084871555,2024-02-16T14:01:11,0.83,0.7602115,-0.2303545,-0.6074585,0.0030860708
MetaWear61,E15561CB9161,1708084871565,2024-02-16T14:01:11,0.84,0.76021117,-0.23035358,-0.60745925,0.0030850866
MetaWear61,E15561CB9161,1708084871575,2024-02-16T14:01:11,0.85,0.76021063,-0.23035306,-0.6074601,0.0030844097
MetaWear61,E15561CB9161,1708084871585,2024-02-16T14:01:11,0.86,0.76017827,-0.23035268,-0.6075007,0.0030964836
MetaWear61,E15561CB9161,1708084871595,2024-02-16T14:01:11,0.87,0.7601465,-0.23035213,-0.60754055,0.0031083315
MetaWear61,E15561CB9161,1708084871605,2024-02-16T14:01:11,0.88,0.7601467,-0.23035157,-0.6075405,0.0031078856
MetaWear61,E15561CB9161,1708084871615,2024-02-16T14:01:11,0.89,0.7601469,-0.23038197,-0.6075285,0.0031466016
MetaWear61,E15561CB9161,1708084871625,2024-02-16T14:01:11,0.9,0.760115,-0.23041204,-0.6075567,0.003197673
MetaWear61,E15561CB9161,1708084871655,2024-02-16T14:01:11,0.93,0.7601166,-0.23051292,-0.6075159,0.0033274577
MetaWear61,E15561CB9161,1708084871665,2024-02-16T14:01:11,0.94,0.7601167,-0.23055202,-0.6075006,0.0033773354
MetaWear61,E15561CB9161,1708084871675,2024-02-16T14:01:11,0.95,0.76011664,-0.23059194,-0.60748523,0.0034280668
MetaWear61,E15561CB9161,1708084871685,2024-02-16T14:01:11,0.96,0.7601165,-0.23062825,-0.6074713,0.003474393
MetaWear61,E15561CB9161,1708084871695,2024-02-16T14:01:11,0.97,0.76011664,-0.23066354,-0.6074574,0.0035194918
MetaWear61,E15561CB9161,1708084871705,2024-02-16T14:01:11,0.98,0.7601167,-0.23070318,-0.60744196,0.0035700174
MetaWear61,E15561CB9161,1708084871715,2024-02-16T14:01:11,0.99,0.7601491,-0.230739,-0.6073878,0.0036035797
MetaWear61,E15561CB9161,1708084871725,2024-02-16T14:01:11,1,0.7602011,-0.2307755,-0.6073086,0.0036302991
MetaWear61,E15561CB9161,1708084871735,2024-02-16T14:01:11,1.01,0.7602616,-0.23081742,-0.6072168,0.003659238
MetaWear61,E15561CB9161,1708084871745,2024-02-16T14:01:11,1.02,0.7603335,-0.23080489,-0.6071312,0.0037197426
MetaWear61,E15561CB9161,1708084871755,2024-02-16T14:01:11,1.03,0.76039696,-0.23077999,-0.6070607,0.0037955886
MetaWear61,E15561CB9161,1708084871765,2024-02-16T14:01:11,1.04,0.7604532,-0.23070014,-0.6070202,0.0038473483
MetaWear61,E15561CB9161,1708084871775,2024-02-16T14:01:11,1.05,0.76051676,-0.23059627,-0.6069796,0.003918279
MetaWear61,E15561CB9161,1708084871785,2024-02-16T14:01:11,1.06,0.76059043,-0.23047093,-0.60693437,0.004004993
MetaWear61,E15561CB9161,1708084871795,2024-02-16T14:01:11,1.07,0.76067686,-0.23032306,-0.60688156,0.004107426
MetaWear61,E15561CB9161,1708084871805,2024-02-16T14:01:11,1.08,0.7607744,-0.23016132,-0.60681987,0.004218326
MetaWear61,E15561CB9161,1708084871815,2024-02-16T14:01:11,1.09,0.76087046,-0.22998141,-0.6067668,0.0043463106
MetaWear61,E15561CB9161,1708084871825,2024-02-16T14:01:11,1.1,0.7609607,-0.22980943,-0.6067177,0.0044691176
MetaWear61,E15561CB9161,1708084871835,2024-02-16T14:01:11,1.11,0.7610133,-0.22963515,-0.6067167,0.00460808
MetaWear61,E15561CB9161,1708084871845,2024-02-16T14:01:11,1.12,0.7610605,-0.22947893,-0.60671574,0.004732628
MetaWear61,E15561CB9161,1708084871855,2024-02-16T14:01:11,1.13,0.7611033,-0.22933704,-0.60671484,0.0048457365
MetaWear61,E15561CB9161,1708084871865,2024-02-16T14:01:11,1.14,0.7611395,-0.22921684,-0.60671407,0.0049415426
MetaWear61,E15561CB9161,1708084871875,2024-02-16T14:01:11,1.15,0.76116604,-0.2291287,-0.6067135,0.0050118
MetaWear61,E15561CB9161,1708084871885,2024-02-16T14:01:11,1.16,0.7611807,-0.22908005,-0.6067132,0.00505058
MetaWear61,E15561CB9161,1708084871895,2024-02-16T14:01:11,1.17,0.7611807,-0.22908005,-0.6067132,0.00505058
MetaWear61,E15561CB9161,1708084871905,2024-02-16T14:01:11,1.18,0.76114523,-0.22911166,-0.6067451,0.0051039094
MetaWear61,E15561CB9161,1708084871915,2024-02-16T14:01:11,1.19,0.76109105,-0.22921418,-0.6067743,0.0051215612
MetaWear61,E15561CB9161,1708084871925,2024-02-16T14:01:11,1.2,0.7610218,-0.22934502,-0.6068116,0.005138673
MetaWear61,E15561CB9161,1708084871935,2024-02-16T14:01:11,1.21,0.7609524,-0.22948879,-0.6068441,0.005152357
MetaWear61,E15561CB9161,1708084871945,2024-02-16T14:01:11,1.22,0.7608858,-0.22964127,-0.6068698,0.0051694876
MetaWear61,E15561CB9161,1708084871955,2024-02-16T14:01:11,1.23,0.7608159,-0.22979692,-0.6068983,0.005191832
MetaWear61,E15561CB9161,1708084871965,2024-02-16T14:01:11,1.24,0.76073843,-0.22992757,-0.60694563,0.005227397
MetaWear61,E15561CB9161,1708084871975,2024-02-16T14:01:11,1.25,0.7606604,-0.23003422,-0.6070027,0.0052697337
MetaWear61,E15561CB9161,1708084871985,2024-02-16T14:01:11,1.26,0.7605873,-0.23011526,-0.6070633,0.005312839
MetaWear61,E15561CB9161,1708084871995,2024-02-16T14:01:11,1.27,0.7605223,-0.23015027,-0.6071308,0.005381917
MetaWear61,E15561CB9161,1708084872005,2024-02-16T14:01:12,1.28,0.7604648,-0.23014976,-0.6072029,0.0054037226
MetaWear61,E15561CB9161,1708084872015,2024-02-16T14:01:12,1.29,0.76040983,-0.23014927,-0.60727173,0.005424563
MetaWear61,E15561CB9161,1708084872025,2024-02-16T14:01:12,1.3,0.76037717,-0.23010884,-0.60732746,0.0054734875
MetaWear61,E15561CB9161,1708084872035,2024-02-16T14:01:12,1.31,0.76035255,-0.23005244,-0.6073791,0.005533988
MetaWear61,E15561CB9161,1708084872055,2024-02-16T14:01:12,1.33,0.7603689,-0.22989115,-0.6074184,0.0056748525
MetaWear61,E15561CB9161,1708084872065,2024-02-16T14:01:12,1.34,0.7603943,-0.22980711,-0.60741776,0.0057419944
MetaWear61,E15561CB9161,1708084872075,2024-02-16T14:01:12,1.35,0.7604212,-0.229718,-0.6074171,0.0058131735
MetaWear61,E15561CB9161,1708084872085,2024-02-16T14:01:12,1.36,0.76044905,-0.22962594,-0.6074164,0.00588671
MetaWear61,E15561CB9161,1708084872095,2024-02-16T14:01:12,1.37,0.76047593,-0.22953683,-0.6074157,0.0059578884
MetaWear61,E15561CB9161,1708084872105,2024-02-16T14:01:12,1.38,0.7605037,-0.22944477,-0.60741496,0.0060314247
MetaWear61,E15561CB9161,1708084872115,2024-02-16T14:01:12,1.39,0.76052785,-0.22936471,-0.6074143,0.006095369
MetaWear61,E15561CB9161,1708084872125,2024-02-16T14:01:12,1.4,0.7605486,-0.22929583,-0.60741377,0.0061503705
MetaWear61,E15561CB9161,1708084872135,2024-02-16T14:01:12,1.41,0.7605667,-0.22923578,-0.6074133,0.0061983285
MetaWear61,E15561CB9161,1708084872145,2024-02-16T14:01:12,1.42,0.7605838,-0.22917907,-0.6074128,0.006243624
MetaWear61,E15561CB9161,1708084872155,2024-02-16T14:01:12,1.43,0.7605995,-0.22912702,-0.6074124,0.0062851873
MetaWear61,E15561CB9161,1708084872165,2024-02-16T14:01:12,1.44,0.760614,-0.22907898,-0.607412,0.0063235536
MetaWear61,E15561CB9161,1708084872175,2024-02-16T14:01:12,1.45,0.7606262,-0.22903846,-0.6074116,0.0063559073
MetaWear61,E15561CB9161,1708084872185,2024-02-16T14:01:12,1.46,0.76059103,-0.22903809,-0.6074557,0.006369169
MetaWear61,E15561CB9161,1708084872195,2024-02-16T14:01:12,1.47,0.76054215,-0.22906993,-0.60750425,0.0064279814
MetaWear61,E15561CB9161,1708084872205,2024-02-16T14:01:12,1.48,0.76048416,-0.2291077,-0.6075618,0.0064977235
MetaWear61,E15561CB9161,1708084872215,2024-02-16T14:01:12,1.49,0.76041657,-0.22914535,-0.6076314,0.0065710833
MetaWear61,E15561CB9161,1708084872225,2024-02-16T14:01:12,1.5,0.7603385,-0.22918335,-0.60771394,0.0066489805
MetaWear61,E15561CB9161,1708084872235,2024-02-16T14:01:12,1.51,0.760258,-0.22922406,-0.60779834,0.006731167
MetaWear61,E15561CB9161,1708084872245,2024-02-16T14:01:12,1.52,0.76017755,-0.22926477,-0.6078827,0.006813353
MetaWear61,E15561CB9161,1708084872255,2024-02-16T14:01:12,1.53,0.76009285,-0.22930916,-0.60797083,0.006901791
MetaWear61,E15561CB9161,1708084872265,2024-02-16T14:01:12,1.54,0.7600124,-0.22934985,-0.6080552,0.006983977
MetaWear61,E15561CB9161,1708084872275,2024-02-16T14:01:12,1.55,0.759935,-0.22939378,-0.60813427,0.007068956
MetaWear61,E15561CB9161,1708084872285,2024-02-16T14:01:12,1.56,0.7598697,-0.22944161,-0.6081969,0.0071541104
MetaWear61,E15561CB9161,1708084872295,2024-02-16T14:01:12,1.57,0.75981086,-0.22948629,-0.60825264,0.0072327727
MetaWear61,E15561CB9161,1708084872305,2024-02-16T14:01:12,1.58,0.7597527,-0.22953042,-0.6083077,0.0073105064
MetaWear61,E15561CB9161,1708084872315,2024-02-16T14:01:12,1.59,0.7597073,-0.22957791,-0.60834557,0.0073874067
MetaWear61,E15561CB9161,1708084872325,2024-02-16T14:01:12,1.6,0.7596652,-0.22961904,-0.6083818,0.007455101
MetaWear61,E15561CB9161,1708084872335,2024-02-16T14:01:12,1.61,0.75966465,-0.22966442,-0.6083647,0.00751175
MetaWear61,E15561CB9161,1708084872345,2024-02-16T14:01:12,1.62,0.7596642,-0.22970285,-0.6083502,0.007559733
MetaWear61,E15561CB9161,1708084872355,2024-02-16T14:01:12,1.63,0.75966364,-0.22973523,-0.60833794,0.0076001957
MetaWear61,E15561CB9161,1708084872365,2024-02-16T14:01:12,1.64,0.7596632,-0.22977045,-0.60832465,0.00764418
MetaWear61,E15561CB9161,1708084872375,2024-02-16T14:01:12,1.65,0.7596628,-0.22980568,-0.60831136,0.0076881647
MetaWear61,E15561CB9161,1708084872385,2024-02-16T14:01:12,1.66,0.7596628,-0.22980568,-0.60831136,0.0076881647
MetaWear61,E15561CB9161,1708084872395,2024-02-16T14:01:12,1.67,0.7596628,-0.22980568,-0.60831136,0.0076881647
MetaWear61,E15561CB9161,1708084872405,2024-02-16T14:01:12,1.68,0.7596628,-0.22980568,-0.60831136,0.0076881647
MetaWear61,E15561CB9161,1708084872415,2024-02-16T14:01:12,1.69,0.7596628,-0.22980568,-0.60831136,0.0076881647
MetaWear61,E15561CB9161,1708084872425,2024-02-16T14:01:12,1.7,0.7596749,-0.2297657,-0.60831094,0.007720184
MetaWear61,E15561CB9161,1708084872435,2024-02-16T14:01:12,1.71,0.7596749,-0.2297657,-0.60831094,0.007720184
MetaWear61,E15561CB9161,1708084872445,2024-02-16T14:01:12,1.72,0.7596749,-0.2297657,-0.60831094,0.007720184
MetaWear61,E15561CB9161,1708084872455,2024-02-16T14:01:12,1.73,0.7596749,-0.2297657,-0.60831094,0.007720184
MetaWear61,E15561CB9161,1708084872465,2024-02-16T14:01:12,1.74,0.7596871,-0.22972524,-0.6083105,0.0077525857
MetaWear61,E15561CB9161,1708084872475,2024-02-16T14:01:12,1.75,0.7597004,-0.22968125,-0.60831004,0.007787807
MetaWear61,E15561CB9161,1708084872485,2024-02-16T14:01:12,1.76,0.75971264,-0.22964078,-0.6083096,0.007820209
MetaWear61,E15561CB9161,1708084872495,2024-02-16T14:01:12,1.77,0.7597259,-0.2295968,-0.60830915,0.007855429
MetaWear61,E15561CB9161,1708084872505,2024-02-16T14:01:12,1.78,0.7596939,-0.22959638,-0.60834914,0.007867514
MetaWear61,E15561CB9161,1708084872515,2024-02-16T14:01:12,1.79,0.7596583,-0.22959591,-0.60839367,0.007880966
MetaWear61,E15561CB9161,1708084872545,2024-02-16T14:01:12,1.82,0.75955147,-0.22955391,-0.60854185,0.007958295
MetaWear61,E15561CB9161,1708084872555,2024-02-16T14:01:12,1.83,0.7595136,-0.2295093,-0.6086054,0.008012863
MetaWear61,E15561CB9161,1708084872565,2024-02-16T14:01:12,1.84,0.7594764,-0.22946006,-0.6086696,0.008071323
MetaWear61,E15561CB9161,1708084872575,2024-02-16T14:01:12,1.85,0.75944155,-0.22941542,-0.608729,0.008124681
MetaWear61,E15561CB9161,1708084872585,2024-02-16T14:01:12,1.86,0.7594176,-0.22936694,-0.60877645,0.008177621
MetaWear61,E15561CB9161,1708084872595,2024-02-16T14:01:12,1.87,0.7593909,-0.22932597,-0.60882455,0.008224709
MetaWear61,E15561CB9161,1708084872605,2024-02-16T14:01:12,1.88,0.75935245,-0.22932544,-0.60887253,0.008239194
MetaWear61,E15561CB9161,1708084872615,2024-02-16T14:01:12,1.89,0.75935245,-0.22932544,-0.60887253,0.008239194
MetaWear61,E15561CB9161,1708084872625,2024-02-16T14:01:12,1.9,0.75935245,-0.22932544,-0.60887253,0.008239194
MetaWear61,E15561CB9161,1708084872635,2024-02-16T14:01:12,1.91,0.75935245,-0.22932544,-0.60887253,0.008239194
MetaWear61,E15561CB9161,1708084872645,2024-02-16T14:01:12,1.92,0.75935245,-0.22932544,-0.60887253,0.008239194
MetaWear61,E15561CB9161,1708084872655,2024-02-16T14:01:12,1.93,0.75935245,-0.22932544,-0.60887253,0.008239194
MetaWear61,E15561CB9161,1708084872665,2024-02-16T14:01:12,1.94,0.75935245,-0.22932544,-0.60887253,0.008239194
MetaWear61,E15561CB9161,1708084872675,2024-02-16T14:01:12,1.95,0.75935245,-0.22932544,-0.60887253,0.008239194
MetaWear61,E15561CB9161,1708084872685,2024-02-16T14:01:12,1.96,0.7593669,-0.22927748,-0.608872,0.008277653
MetaWear61,E15561CB9161,1708084872695,2024-02-16T14:01:12,1.97,0.75937915,-0.22923703,-0.6088716,0.008310084
MetaWear61,E15561CB9161,1708084872705,2024-02-16T14:01:12,1.98,0.75939244,-0.22919306,-0.6088711,0.008345338
MetaWear61,E15561CB9161,1708084872715,2024-02-16T14:01:12,1.99,0.7594069,-0.2291451,-0.60887057,0.008383797
MetaWear61,E15561CB9161,1708084872725,2024-02-16T14:01:12,2,0.75942034,-0.2291006,-0.6088701,0.008419471
MetaWear61,E15561CB9161,1708084872735,2024-02-16T14:01:12,2.01,0.7594324,-0.22906062,-0.6088697,0.0084515195
MetaWear61,E15561CB9161,1708084872745,2024-02-16T14:01:12,2.02,0.75944567,-0.22901665,-0.6088692,0.008486773
MetaWear61,E15561CB9161,1708084872755,2024-02-16T14:01:12,2.03,0.7594591,-0.22897215,-0.6088687,0.008522447
MetaWear61,E15561CB9161,1708084872765,2024-02-16T14:01:12,2.04,0.7594711,-0.22893217,-0.60886824,0.008554496
MetaWear61,E15561CB9161,1708084872775,2024-02-16T14:01:12,2.05,0.7594711,-0.22893217,-0.60886824,0.008554496
MetaWear61,E15561CB9161,1708084872785,2024-02-16T14:01:12,2.06,0.7594711,-0.22893217,-0.60886824,0.008554496
MetaWear61,E15561CB9161,1708084872795,2024-02-16T14:01:12,2.07,0.7594711,-0.22893217,-0.60886824,0.008554496
MetaWear61,E15561CB9161,1708084872805,2024-02-16T14:01:12,2.08,0.7594711,-0.22893217,-0.60886824,0.008554496
MetaWear61,E15561CB9161,1708084872815,2024-02-16T14:01:12,2.09,0.7594711,-0.22893217,-0.60886824,0.008554496
MetaWear61,E15561CB9161,1708084872825,2024-02-16T14:01:12,2.1,0.7594711,-0.22893217,-0.60886824,0.008554496
MetaWear61,E15561CB9161,1708084872835,2024-02-16T14:01:12,2.11,0.7594711,-0.22893217,-0.60886824,0.008554496
MetaWear61,E15561CB9161,1708084872845,2024-02-16T14:01:12,2.12,0.7594711,-0.22893217,-0.60886824,0.008554496
MetaWear61,E15561CB9161,1708084872855,2024-02-16T14:01:12,2.13,0.7594711,-0.22893217,-0.60886824,0.008554496
MetaWear61,E15561CB9161,1708084872545,2024-02-16T14:01:12,1.82,0.75955147,-0.22955391,-0.60854185,0.007958295
MetaWear61,E15561CB9161,1708084872555,2024-02-16T14:01:12,1.83,0.7595136,-0.2295093,-0.6086054,0.008012863
MetaWear61,E15561CB9161,1708084872565,2024-02-16T14:01:12,1.84,0.7594764,-0.22946006,-0.6086696,0.008071323
MetaWear61,E15561CB9161,1708084872575,2024-02-16T14:01:12,1.85,0.75944155,-0.22941542,-0.608729,0.008124681
MetaWear61,E15561CB9161,1708084872585,2024-02-16T14:01:12,1.86,0.7594176,-0.22936694,-0.60877645,0.008177621
MetaWear61,E15561CB9161,1708084872595,2024-02-16T14:01:12,1.87,0.7593909,-0.22932597,-0.60882455,0.008224709
MetaWear61,E15561CB9161,1708084872605,2024-02-16T14:01:12,1.88,0.75935245,-0.22932544,-0.60887253,0.008239194
MetaWear61,E15561CB9161,1708084872615,2024-02-16T14:01:12,1.89,0.75935245,-0.22932544,-0.60887253,0.008239194
MetaWear61,E15561CB9161,1708084872625,2024-02-16T14:01:12,1.9,0.75935245,-0.22932544,-0.60887253,0.008239194
MetaWear61,E15561CB9161,1708084872635,2024-02-16T14:01:12,1.91,0.75935245,-0.22932544,-0.60887253,0.008239194
MetaWear61,E15561CB9161,1708084872645,2024-02-16T14:01:12,1.92,0.75935245,-0.22932544,-0.60887253,0.008239194
MetaWear61,E15561CB9161,1708084872655,2024-02-16T14:01:12,1.93,0.75935245,-0.22932544,-0.60887253,0.008239194
